CODIGO_OSINERG,DIRECCION,DISTRITO,direccion_consultada,lat,lon,pase,osm_class,osm_type,display_name
61656,"AV. NICOLAS AYLLON, ESQUINA CON AV. LA MOLINA",ATE,"AV. NICOLAS AYLLON, ATE, LIMA, PERU",-12.064047,-76.9891,3,highway,primary,"Avenida Nicolás de Ayllón, Valdiviezo, Ate, Lima, Lima Metropolitana, Lima, 15019, Perú"
61744,"ESQUINA DE LA AV. LOMAS DE CARABAYLLO - AV. VILLA RICA MZ. A, LOTES 1 Y 2 AAHH. ASOCIACION AGROPECUARIA VILLA RICA",CARABAYLLO,"ESQUINA DE LA AV. LOMAS DE CARABAYLLO - AV. VILLA RICA MZ. A, LOTES 1 Y 2, CARABAYLLO, LIMA, PERU",,,0,,,
61861,AV. 27 DE DICIEMBRE MZ. 8S LOTE 9 SEGUNDO SECTOR SAN FRANCISCO TABLADA DE LURIN,VILLA MARIA DEL TRIUNFO,"AV. 27 DE DICIEMBRE, VILLA MARIA DEL TRIUNFO, LIMA, PERU",-12.186664,-76.922695,3,highway,residential,"Avenida 27 de Diciembre, Tablada de Lurín, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15818, Perú"
61902,AV. GRAL. FELIPE SANTIAGO SALAVERRY 341 URB. EL PINO,SAN LUIS,"AV. GRAL. FELIPE SANTIAGO SALAVERRY 341, SAN LUIS, LIMA, PERU",,,0,,,
62240,AV. ARICA NRO. 1301,BREÑA,"AV. ARICA 1301, BREÑA, LIMA, PERU",-12.059656,-77.04363,1,highway,primary,"Avenida Arica, José Pablo, Chacra Colorada, Breña, Lima, Lima Metropolitana, Lima, 15083, Perú"
62298,"AV. PRINCIPAL (FRANCISCO BOLOGNESI) S/N,  MZ. A  LOTES 19, 20 Y 21 AA.HH. VILLA CAMPOY  ",SAN JUAN DE LURIGANCHO,"AV. PRINCIPAL, SAN JUAN DE LURIGANCHO, LIMA, PERU",-12.020454,-76.955673,3,highway,secondary,"Avenida Francisco Bolognesi, Campoy, San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15457, Perú"
62558,LOTE 1 SUBLOTE 3 - ZONA G PARCELACION RUSTICA DEL FUNDO CHACRA CERRO,COMAS,"LOTE 1 SUBLOTE 3 - ZONA G, COMAS, LIMA, PERU",,,0,,,
62582,AV. LOS TOPOGRAFOS MZ.N LT.1 GRUPO RESIDENCIAL BARRIO XVI SECTOR H PROYECTO ESPECIAL PACHACUTEC,VENTANILLA,"AV. LOS TOPOGRAFOS, VENTANILLA, LIMA, PERU",-11.850859,-77.13797,3,highway,secondary,"Los Topógrafos, Asentamiento Humano Balnearios, Pachacútec, Ventanilla, Callao, Lima Metropolitana, Callao, 07056, Perú"
62992,AV. JAVIER PRADO ESTE N° 1593,LA VICTORIA,"AV. JAVIER PRADO ESTE 1593, LA VICTORIA, LIMA, PERU",-12.089274,-77.012374,1,highway,motorway,"Avenida Javier Prado Este, La Victoria, Lima, Lima Metropolitana, Lima, 15036, Perú"
63591,AV. EL SOL 527 A MZ F SUB-LOTE 16A URB. CANTO GRANDE,SAN JUAN DE LURIGANCHO,"AV. EL SOL 527, SAN JUAN DE LURIGANCHO, LIMA, PERU",-11.948751,-76.977911,2,boundary,administrative,"San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, Perú"
63899,JR. HUARAZ N° 1484 - 1494 ESQUINA CON JR. RESTAURACION,BREÑA,"JR. HUARAZ 1484 - 1494 ESQUINA CON JR. RESTAURACION, BREÑA, LIMA, PERU",,,0,,,
63910,"CARRETERA PANAMERICANA SUR KM 57.00, PREDIO COMUNAL CHUTANA PAMPA PATITA ",PUCUSANA,"CARRETERA. PANAMERICANA SUR KM 57, PUCUSANA, LIMA, PERU",-12.431179,-76.753168,2,highway,motorway,"Carretera Panamericana Sur, Margarita Navarro de Chauca, Lomas de Marchán, Pucusana, Lima, Lima Metropolitana, Lima, 15956, Perú"
63984,AV. LA FLORIDA CDRA. 12 MIRAMAR . LAS CONCHITAS,ANCON,"AV. LA FLORIDA CDRA. 12, ANCON, LIMA, PERU",-11.769684,-77.169909,2,highway,tertiary,"Avenida La Florida, Ancón, Lima, Lima Metropolitana, Lima, 15123, Perú"
64035,AV. REPUBLICA DE PANAMA 4120,SURQUILLO,"AV. REPUBLICA DE PANAMA 4120, SURQUILLO, LIMA, PERU",-12.10368,-77.01862,1,highway,primary,"Avenida República de Panamá, El Aeropuerto, Surquillo, Lima, Lima Metropolitana, Lima, 15000, Perú"
64036,"AV. LAS TORRES 497, URB. LOS SAUCES",ATE,"AV. LAS TORRES 497, ATE, LIMA, PERU",-12.016218,-76.898511,1,highway,trunk,"Avenida Las Torres, Santa Clara, Ate, Lima, Lima Metropolitana, Lima, 15487, Perú"
64044,AV. ARGENTINA 3990 ,CALLAO,"AV. ARGENTINA 3990, CALLAO, LIMA, PERU",-12.047159,-77.084485,1,highway,secondary,"Avenida República de Argentina, Villa Señor De Los Milagros, Carmen de la Legua Reynoso, Carmen de La Legua-Reynoso, Callao, Lima Metropolitana, Callao, 07006, Perú"
64257,"ESQ. AV. QUILCA CON CALLE 10 - URB. SAN ALFONSO SANTA IRENE, MZ. A, LT. 01 Y 02",CALLAO,"ESQ. AV. QUILCA CON CALLE 10, CALLAO, LIMA, PERU",,,0,,,
64309,JR. PEDRO GAREZON N° 500,ANCON,"JR. PEDRO GAREZON 500, ANCON, LIMA, PERU",,,0,,,
64409,"ESQ. AV. VISTA ALEGRE Y JR. 24 DE JUNIO, MZ.25, LT.22 AA.HH. 3 DE OCTUBRE DE VILLA",SAN JUAN DE MIRAFLORES,"ESQ. AV. VISTA ALEGRE Y JR. 24 DE JUNIO, MZ.25, LT.22, SAN JUAN DE MIRAFLORES, LIMA, PERU",,,0,,,
64419,"ESQ. ANTIGUA PANAMERICANA SUR KM. 46.800. MZ. M, LT. 2-4 Y CALLE 18, LOCALIDAD PUNTA ROCAS ",PUNTA NEGRA,"PANAMERICANA. SUR KM. 46, PUNTA NEGRA, LIMA, PERU",-12.349876,-76.806783,2,highway,motorway,"Carretera Panamericana Sur, Punta Negra, Lima, Lima Metropolitana, Lima, 15851, Perú"
64466,"AV. CAMINO DEL INCA Y LA CALLE N° 13, MZ.I, LT.9,10, 11 Y 12 SECTOR E, BARRIO X, UPIS PROYECTO ESPECIAL CIUDAD PACHACUTEC.",VENTANILLA,"AV. CAMINO DEL INCA, VENTANILLA, LIMA, PERU",-11.844988,-77.148808,3,highway,secondary,"Avenida Camino Del Inca Derecha, Pachacútec, Ventanilla, Callao, Lima Metropolitana, Callao, 07056, Perú"
6740,CARRETERA PANAMERICANA NORTE KM. 31.7,PUENTE PIEDRA,"CARRETERA. PANAMERICANA NORTE KM. 31, PUENTE PIEDRA, LIMA, PERU",-11.864573,-77.074839,2,highway,trunk,"Carretera Panamericana Norte, Urbanización Santo Domingo, Urbanización Augusto Bedoya, Puente Piedra, Lima, Lima Metropolitana, Lima, 15118, Perú"
6743,AV. CESAR CANEVARO Nº 1598,LINCE,"AV. CESAR CANEVARO 1598, LINCE, LIMA, PERU",-12.085555,-77.048379,1,place,house,"1598, Avenida General César Canevaro, Risso, Lince, Lima, Lima Metropolitana, Lima, 51015, Perú"
6746,AV. NICOLAS AYLLON N° 4706 (LOTE A - FUNDO VISTA ALEGRE),ATE,"AV. NICOLAS AYLLON 4706, ATE, LIMA, PERU",-12.064047,-76.9891,1,highway,primary,"Avenida Nicolás de Ayllón, Valdiviezo, Ate, Lima, Lima Metropolitana, Lima, 15019, Perú"
6747,AV. CIRCUMVALACION  MZ. F LT.8,ATE,"AV. CIRCUMVALACION MZ. F LT.8, ATE, LIMA, PERU",,,0,,,
6749,AV. ALFREDO MENDIOLA N° 3550,INDEPENDENCIA,"AV. ALFREDO MENDIOLA 3550, INDEPENDENCIA, LIMA, PERU",-12.006404,-77.061492,1,highway,primary,"Avenida Alfredo Mendiola, Urbanización Mesa Redonda, Independencia, Lima, Lima Metropolitana, Lima, 15028, Perú"
6751,AVENIDA GENERAL ALVAREZ DE ARENALES N° 400,JESUS MARIA,"AVENIDA GENERAL ALVAREZ DE ARENALES 400, JESUS MARIA, LIMA, PERU",,,0,,,
6753,"ASOCIACION DE PROPIETARIOS NARANJITO MZ. C LOTES 09,10 Y 11 CARRETERA PANAMERICANA NORTE KM. 28.5",PUENTE PIEDRA,"CARRETERA. PANAMERICANA NORTE KM. 28, PUENTE PIEDRA, LIMA, PERU",-11.888577,-77.068437,2,highway,trunk,"Avenida Panamericana Norte, Puente Piedra, Lima, Lima Metropolitana, Lima, 15117, Perú"
6754,AV. VENEZUELA 4647,SAN MIGUEL,"AV. VENEZUELA 4647, SAN MIGUEL, LIMA, PERU",-12.06039,-77.079273,1,highway,primary,"Avenida República de Venezuela, San Miguel, Lima, Lima Metropolitana, Lima, 07006, Perú"
6759,AV. PACHACUTEC N° 2334,VILLA MARIA DEL TRIUNFO,"AV. PACHACUTEC 2334, VILLA MARIA DEL TRIUNFO, LIMA, PERU",-12.170883,-76.949658,1,highway,tertiary,"Avenida Pachacútec, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15809, Perú"
6762,PLAZA GALVEZ S/N,LA PUNTA,"PLAZA GALVEZ, LA PUNTA, LIMA, PERU",-12.067803,-77.158175,1,leisure,park,"Plaza Galvez, La Punta, Callao, Lima Metropolitana, Callao, Perú"
6764,PASEO DE LA REPUBLICA NO. 5789,MIRAFLORES,"PASEO DE LA REPUBLICA NO. 5789, MIRAFLORES, LIMA, PERU",-12.129696,-77.022496,1,highway,primary,"Avenida Paseo de la República, San Antonio, Miraflores, Lima, Lima Metropolitana, Lima, 15048, Perú"
6765,AV. REPUBLICA DE COLOMBIA N° 105-109,SAN ISIDRO,"AV. REPUBLICA DE COLOMBIA 105-109, SAN ISIDRO, LIMA, PERU",-12.098244,-77.028279,1,highway,residential,"Avenida República de Colombia, Chacarilla, San Isidro, Lima, Lima Metropolitana, Lima, 15073, Perú"
6767,CARRETERA CENTRAL KM. 20.8,CHACLACAYO,"CARRETERA. CENTRAL KM. 20, CHACLACAYO, LIMA, PERU",-11.982741,-76.800024,2,highway,trunk,"Carretera Central, Asociación Huascarán, Villa Rica, Chaclacayo, Lima, Lima Metropolitana, Lima, 15476, Perú"
6768,AV. ARGENTINA N° 2045,CALLAO,"AV. ARGENTINA 2045, CALLAO, LIMA, PERU",-12.047159,-77.084485,1,highway,secondary,"Avenida República de Argentina, Villa Señor De Los Milagros, Carmen de la Legua Reynoso, Carmen de La Legua-Reynoso, Callao, Lima Metropolitana, Callao, 07006, Perú"
6771,"JR. ARIAS SCHEREIBER N° 124, ESQ. JOSE SABOGAL",MIRAFLORES,"JR. ARIAS SCHEREIBER 124, ESQ. JOSE SABOGAL, MIRAFLORES, LIMA, PERU",,,0,,,
6776,AV. UNIVERSITARIA S/N MZ. F LTS. 1 Y 24 ASOCIACION CAUDEVILLA,CARABAYLLO,"AV. UNIVERSITARIA, CARABAYLLO, LIMA, PERU",-11.87522,-77.024625,3,highway,secondary,"Avenida Universitaria, AH Nueva Estrella, El Progreso, Carabayllo, Lima, Lima Metropolitana, Lima, 15321, Perú"
6779,"AV. DEL EJERCITO N° 965, 967 Y 973, LOTES 1, 3, 16C, 17 Y 18 DE LA MZ. 68, URB. SAN FELIPE",MAGDALENA DEL MAR,"AV. DEL EJERCITO 965, MAGDALENA DEL MAR, LIMA, PERU",-12.098836,-77.067098,2,highway,secondary,"Avenida Del Ejército, Magdalena, Magdalena del Mar, Lima, Lima Metropolitana, Lima, 15076, Perú"
6780,AV. ELMER FAUCETT NO. 384,SAN MIGUEL,"AV. ELMER FAUCETT NO, SAN MIGUEL, LIMA, PERU",-12.065899,-77.097248,3,highway,primary,"Avenida Elmer Faucett, Maranga 5, San Miguel, Lima, Lima Metropolitana, Lima, 06011, Perú"
6781,AV. ARENALES N° 2100,LINCE,"AV. ARENALES 2100, LINCE, LIMA, PERU",-12.07969,-77.036346,1,highway,secondary,"Avenida Álvarez de Arenales, Jesús María, Lima, Lima Metropolitana, Lima, 15046, Perú"
6783,AV. NICOLAS ARRIOLA N° 295 URB. SANTA CATALINA,LA VICTORIA,"AV. NICOLAS ARRIOLA 295, LA VICTORIA, LIMA, PERU",-12.089836,-77.022164,1,highway,tertiary,"Calle Manuel Méndez, Urbanización Santa Catalina, La Victoria, Lima, Lima Metropolitana, Lima, 15033, Perú"
6785,AV. TINGO MARIA N° 1711,BREÑA,"AV. TINGO MARIA 1711, BREÑA, LIMA, PERU",-12.060443,-77.058778,1,highway,secondary,"Avenida Tingo María, Proveedores Unidos, Azcona, Breña, Lima, Lima Metropolitana, Lima, 15081, Perú"
6788,AV. REPUBLICA DE PANAMA N° 4101 ESQ. AV. TOMAS MARSANO,SURQUILLO,"AV. REPUBLICA DE PANAMA 4101, SURQUILLO, LIMA, PERU",-12.10279,-77.018638,2,highway,primary,"Avenida República de Panamá, El Aeropuerto, Surquillo, Lima, Lima Metropolitana, Lima, 15000, Perú"
6792,AV. ENRIQUE CANAVAL MOREYRA N° 202,SAN ISIDRO,"AV. ENRIQUE CANAVAL MOREYRA 202, SAN ISIDRO, LIMA, PERU",-12.097888,-77.019386,1,shop,mobile_phone,"Viettel Perú, 559, Avenida Enrique Canaval y Moreyra, El Palomar, San Isidro, Lima, Lima Metropolitana, Lima, 15000, Perú"
6799,AV. LEONCIO PRADO N° 780 (PANAMERICANA NORTE KM. 34.5),PUENTE PIEDRA,"AV. LEONCIO PRADO 780, PUENTE PIEDRA, LIMA, PERU",-11.837432,-77.108289,1,highway,tertiary,"Calle Leoncio Prado, Zapallal, Puente Piedra, Lima, Lima Metropolitana, Lima, 15122, Perú"
6801,AV NICOLAS AYLLON N° 1202 Y ESQ AV LAS MAGNOLIAS (CARRETERA CENTRAL KM 25),CHACLACAYO,"AV. NICOLAS AYLLON 1202, CHACLACAYO, LIMA, PERU",-11.977779,-76.77886,2,highway,trunk,"Avenida Nicolás Ayllón, Asociación Huascarán, Chaclacayo, Lima, Lima Metropolitana, Lima, 15472, Perú"
6806,AV. REPUBLICA DE PANAMA S/N CUADRA 32,SAN ISIDRO,"AV. REPUBLICA DE PANAMA CUADRA 32, SAN ISIDRO, LIMA, PERU",,,0,,,
6808,AV. PROCERES DE LA INDEPENDENCIA N° 2556,SAN JUAN DE LURIGANCHO,"AV. PROCERES DE LA INDEPENDENCIA 2556, SAN JUAN DE LURIGANCHO, LIMA, PERU",-11.9821,-77.005708,1,highway,primary,"Avenida Fernando Wiesse, San Carlos (II etapa), San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15423, Perú"
6809,AV. LIMA N° 1455 ,VILLA MARIA DEL TRIUNFO,"AV. LIMA 1455, VILLA MARIA DEL TRIUNFO, LIMA, PERU",-12.214392,-76.906603,1,highway,secondary,"Avenida Lima, José Gálvez Barrenechea, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15822, Perú"
6810,MZ. O - 6 LT. 46 MARISCAL CACERES (ESQ. AV. PROCERES DE LA INDEPENDENCIA CON JR. MOSCU),SAN JUAN DE LURIGANCHO,"MZ. O - 6 LT. 46 MARISCAL CACERES, SAN JUAN DE LURIGANCHO, LIMA, PERU",,,0,,,
6821,AV. PASEO DE LA REPUBLICA N° 4251,SURQUILLO,"AV. PASEO DE LA REPUBLICA 4251, SURQUILLO, LIMA, PERU",-12.107676,-77.02618,1,amenity,fuel,"Grifo Rigal, 4251, Avenida Paseo de la República, Vict. de Emp. de Min. Viv., Surquillo Viejo, Surquillo, Lima, Lima Metropolitana, Lima, 15047, Perú"
6824,AV. LA MOLINA N° 448,ATE,"AV. LA MOLINA 448, ATE, LIMA, PERU",-12.056498,-76.96372,1,highway,secondary,"Avenida La Molina, Ate, Lima, Lima Metropolitana, Lima, 15008, Perú"
6826,AV. RAUL FERRERO N° 1313B CON CALLE LAS RETAMAS URB. LOS SIRIUS I ETAPA,LA MOLINA,"AV. RAUL FERRERO, LA MOLINA, LIMA, PERU",-12.090092,-76.949512,3,highway,secondary,"Avenida Raúl Ferrero, El Remanso 1 Etapa, La Molina, Lima, Lima Metropolitana, Lima, 15024, Perú"
6836,AV. LIMA SUR Nº 895 - CHOSICA,LURIGANCHO,"AV. LIMA SUR 895 - CHOSICA, LURIGANCHO, LIMA, PERU",-11.941318,-76.701141,1,highway,trunk,"Avenida Lima Sur, Pedregal Alto, San Antonio, Chosica, Lurigancho, Lima, Lima Metropolitana, Lima, 15468, Perú"
6837,AV. JAVIER PRADO ESTE N° 6651 URB. SANTA PATRICIA - III ETAPA,LA MOLINA,"AV. JAVIER PRADO ESTE 6651, LA MOLINA, LIMA, PERU",-12.072315,-76.958132,1,highway,primary,"Avenida Javier Prado Este, La Molina, Lima, Lima Metropolitana, Lima, 10051, Perú"
6840,AV. NICOLAS AYLLON N° 1340,SAN LUIS,"AV. NICOLAS AYLLON 1340, SAN LUIS, LIMA, PERU",-12.06358,-76.99942,1,highway,primary,"Avenida Nicolás de Ayllón, San Pablo, San Luis, Lima, Lima Metropolitana, Lima, 15019, Perú"
6870,AV. UNIVERSITARIA ESQ. AV. CARLOS IZAGUIRRE,LOS OLIVOS,"AV. UNIVERSITARIA ESQ. AV. CARLOS IZAGUIRRE, LOS OLIVOS, LIMA, PERU",,,0,,,
6873,"AV. SAN JUAN N° 112, URB. SANTA TERESA",SANTIAGO DE SURCO,"AV. SAN JUAN 112, SANTIAGO DE SURCO, LIMA, PERU",-12.145274,-76.971812,1,highway,secondary,"Avenida Defensores de Lima, El Brillante, Pamplona, San Juan de Miraflores, Lima, Lima Metropolitana, Lima, 15803, Perú"
6874,"AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE",INDEPENDENCIA,"AV. GERARDO UNGER 3689, INDEPENDENCIA, LIMA, PERU",-12.004731,-77.05448,2,highway,primary,"Avenida Túpac Amaru, Urbanización Mesa Redonda, El Ermitaño, Independencia, Lima, Lima Metropolitana, Lima, 15028, Perú"
6876,AV. REPUBLICA DE PANAMA N° 290,BARRANCO,"AV. REPUBLICA DE PANAMA 290, BARRANCO, LIMA, PERU",-12.140312,-77.017846,1,highway,residential,"Avenida República de Panamá, Barranco, Lima, Lima Metropolitana, Lima, 15049, Perú"
6880,AV. TOMAS VALLE N° 1981. ESQ. CALLE BAQUIJANO Y CARRILLO,SAN MARTIN DE PORRES,"AV. TOMAS VALLE 1981, SAN MARTIN DE PORRES, LIMA, PERU",-12.010763,-77.069194,2,highway,secondary,"Avenida Tomás Valle, San Germán Etapa 1, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15302, Perú"
6890,"AV. DOS DE MAYO Nº 285, ESQ. CON JR. SUCRE",CALLAO,"AV. DOS DE MAYO 285, ESQ. CON JR. SUCRE, CALLAO, LIMA, PERU",,,0,,,
6906,"AV. UNIVERSITARIA NORTE NRO. 5771 - 5779, URB. SANTA ISOLINA",COMAS,"AV. UNIVERSITARIA NORTE 5771 - 5779, COMAS, LIMA, PERU",,,0,,,
6913,AV. LOS DOMINICOS Y BOCANEGRA MZ. A LT. 20 URB. SESQUICENTENARIO,CALLAO,"AV. LOS DOMINICOS, CALLAO, LIMA, PERU",-12.004338,-77.099319,3,highway,residential,"Avenida Los Dominicos, Los Nardos, Callao, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15108, Perú"
6914,AV. CHINCHAYSUYO 315. ESQ. CON CALLE UNO,INDEPENDENCIA,"AV. CHINCHAYSUYO 315, INDEPENDENCIA, LIMA, PERU",-11.977999,-77.051273,2,highway,secondary,"Avenida Chinchaysuyo, Urbanización Túpac Amaru, Tahuantinsuyo, Independencia, Lima, Lima Metropolitana, Lima, 15332, Perú"
6915,AV.TUPAC AMARU N° 3590. AA.HH EL PROGRESO,CARABAYLLO,"AV.TUPAC AMARU 3590, CARABAYLLO, LIMA, PERU",-11.90735,-77.03232,1,highway,trunk,"Avenida Túpac Amaru, Asentamiento Humano 1º de Noviembre, Carabayllo, Lima, Lima Metropolitana, Lima, 15313, Perú"
6957,AV. LA MARINA N° 2001 ESQ. CON UNIVERSITARIA,SAN MIGUEL,"AV. LA MARINA 2001, SAN MIGUEL, LIMA, PERU",-12.072912,-77.103178,2,highway,secondary,"Avenida de La Marina, Rafael Escardó, San Miguel, Lima, Lima Metropolitana, Lima, 15087, Perú"
6960,AV. TOMAS VALLE N° 2053  URB. SAN PEDRO DE GARAGAY,SAN MARTIN DE PORRES,"AV. TOMAS VALLE 2053, SAN MARTIN DE PORRES, LIMA, PERU",-12.012183,-77.087383,1,highway,primary,"Avenida Tomás Valle, San Pedro de Garagay, Garagay, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15031, Perú"
6961,AV. BAUZATE Y MEZA 1387 ESQ. JR. GIRIBALDI,LA VICTORIA,"AV. BAUZATE Y MEZA 1387, LA VICTORIA, LIMA, PERU",-12.064078,-77.025524,2,highway,secondary,"Avenida Jaime Bausate y Meza, Barrio Mendoza, La Victoria, Lima, Lima Metropolitana, Lima, 15011, Perú"
6996,"AV. HUAYLAS N° 2355, URB. SANTA LEONOR",CHORRILLOS,"AV. HUAYLAS 2355, CHORRILLOS, LIMA, PERU",-12.17626,-77.01733,1,highway,primary,"Avenida Defensores del Morro, Chorrillos, Lima, Lima Metropolitana, Lima, 15064, Perú"
7003,AV. PROLONGACION JAVIER PRADO ESTE N° 610 - URB. LA RIVIERA DE MONTERRICO,LA MOLINA,"AV. PROLONGACION JAVIER PRADO ESTE 610, LA MOLINA, LIMA, PERU",,,0,,,
7004,JR. LUNA PIZARRO N° 696,LA VICTORIA,"JR. LUNA PIZARRO 696, LA VICTORIA, LIMA, PERU",,,0,,,
7010,AV. MEXICO N° 1291-1295 ESQUINA CON JR. PARINACOCHAS,LA VICTORIA,"AV. MEXICO 1291, LA VICTORIA, LIMA, PERU",-12.076984,-77.028834,2,highway,primary,"Avenida México, Santa Beatriz, Lima, Lima Metropolitana, Lima, 15046, Perú"
7026,"AV. LOS HEROES N° 1366 -1372, URB. JARDIN",SAN JUAN DE MIRAFLORES,"AV. LOS HEROES 1366 -1372, SAN JUAN DE MIRAFLORES, LIMA, PERU",-12.157526,-76.96351,1,highway,primary,"Avenida Los Héroes, El Arenal, San Juan de Miraflores, Lima, Lima Metropolitana, Lima, 15811, Perú"
7038,CARRETERA CENTRAL KM. 27.5,LURIGANCHO,"CARRETERA CENTRAL KM. 27.5, LURIGANCHO, LIMA, PERU",-11.962589,-76.739462,1,highway,trunk,"Carretera Central, Lurigancho, Lima, Lima Metropolitana, Lima, 15472, Perú"
7039,AV. ANGAMOS OESTE N° 1685,MIRAFLORES,"AV. ANGAMOS OESTE 1685, MIRAFLORES, LIMA, PERU",-12.113853,-77.031869,1,highway,primary,"Avenida Angamos Oeste, América, Miraflores, Lima, Lima Metropolitana, Lima, 10574, Perú"
7040,"AV. TUPAC AMARU KM.16,5",CARABAYLLO,"AV. TUPAC AMARU, CARABAYLLO, LIMA, PERU",-11.90735,-77.03232,3,highway,trunk,"Avenida Túpac Amaru, Asentamiento Humano 1º de Noviembre, Carabayllo, Lima, Lima Metropolitana, Lima, 15313, Perú"
7041,AV. ROOSELVELT Y  PARQUE ALTO CDRA 6,SANTIAGO DE SURCO,"AV. ROOSELVELT Y PARQUE ALTO CDRA 6, SANTIAGO DE SURCO, LIMA, PERU",,,0,,,
7042,"AV. DOS DE MAYO  1340 - 1380, URB. RISSO",SAN ISIDRO,"AV. DOS DE MAYO 1340 - 1380, SAN ISIDRO, LIMA, PERU",-12.090643,-77.033685,1,highway,tertiary,"Avenida Dos de Mayo, San Isidro, Lima, Lima Metropolitana, Lima, 15494, Perú"
7046,AV. PRIMAVERA Nº 1695 - CENTRO COMERCIAL MONTERRICO,SANTIAGO DE SURCO,"AV. PRIMAVERA 1695, SANTIAGO DE SURCO, LIMA, PERU",-12.104041,-76.963897,2,highway,primary,"Avenida Primavera, Parque Primavera, Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15023, Perú"
7058,JR. VIRU Nº 606,RIMAC,"JR. VIRU 606, RIMAC, LIMA, PERU",,,0,,,
7073,CARRETERA PANAMERICANA NORTE KM. 28.3,PUENTE PIEDRA,"CARRETERA. PANAMERICANA NORTE KM. 28, PUENTE PIEDRA, LIMA, PERU",-11.888577,-77.068437,2,highway,trunk,"Avenida Panamericana Norte, Puente Piedra, Lima, Lima Metropolitana, Lima, 15117, Perú"
7075,AV. MEXICO Nº 210,LA VICTORIA,"AV. MEXICO 210, LA VICTORIA, LIMA, PERU",-12.076707,-77.028203,1,highway,primary,"Avenida México, Urbanización Balconcillo, La Victoria, Lima, Lima Metropolitana, Lima, 15046, Perú"
7086,AV. PROLONGACION PRIMAVERA N° 1120 MZ. P LT. 1-2,SANTIAGO DE SURCO,"AV. PROLONGACION PRIMAVERA 1120 MZ. P LT. 1-2, SANTIAGO DE SURCO, LIMA, PERU",,,0,,,
7088,"AV. NICOLAS AYLLON N° 8710-8720, CARRETERA LIMA - CHOSICA, ALT. KM. 11.20 (ANTES CARRETERA CENTRAL KM. 11.5)",ATE,"AV. NICOLAS AYLLON 8710, ATE, LIMA, PERU",-12.064047,-76.9891,2,highway,primary,"Avenida Nicolás de Ayllón, Valdiviezo, Ate, Lima, Lima Metropolitana, Lima, 15019, Perú"
7089,AV. CARRETERA CENTRAL S/N KM. 2.5 VITARTE ESQ. AV. INGENIEROS URB. BUENOS AMIGOS,ATE,"AV. CARRETERA CENTRAL, ATE, LIMA, PERU",-12.050094,-76.952955,3,amenity,fuel,"Petro Perú, Avenida Nicolás de Ayllón, Ate, Lima, Lima Metropolitana, Lima, 15009, Perú"
7096,"AV. CAMINOS DEL INCA N° 110-134, SUB LOTE 8-A, MZ. Ñ. URB. SAN JUAN BAUTISTA DE VILLA - PRIMERA ETAPA",CHORRILLOS,"AV. CAMINOS DEL INCA 110, CHORRILLOS, LIMA, PERU",-12.200496,-76.99638,2,highway,primary,"Avenida Caminos del Inca, Delicias de Villa, Chorrillos, Lima, Lima Metropolitana, Lima, 15067, Perú"
7109,"AV. TINGO MARIA N° 1172-1194, ESQ. CON RAUL PORRAS BARRENECHEA",LIMA,"AV. TINGO MARIA 1172, LIMA, LIMA, PERU",-12.143009,-76.945611,2,highway,residential,"Avenida Tingo María, Vallecito, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15088, Perú"
7124,AV. TOMAS MARSANO N° 1008 ESQUINA CON AV. ANGAMOS,SURQUILLO,"AV. TOMAS MARSANO 1008, SURQUILLO, LIMA, PERU",-12.126316,-77.002746,2,highway,primary,"Avenida Tomás Marsano, El Pedregal, Surquillo, Lima, Lima Metropolitana, Lima, 15038, Perú"
7130,AV. AREQUIPA N° 4305,MIRAFLORES,"AV. AREQUIPA 4305, MIRAFLORES, LIMA, PERU",-12.117983,-77.02905,1,highway,secondary,"Avenida Arequipa, Miraflores, Lima, Lima Metropolitana, Lima, 10574, Perú"
7133,AV. PRECURSORES N° 202 (EX CARRETERA A VENTANILLA KM. 5.5),VENTANILLA,"AV. PRECURSORES 202, VENTANILLA, LIMA, PERU",,,0,,,
7135,AV. DEL RIO Nº 110,PUEBLO LIBRE,"AV. DEL RIO 110, PUEBLO LIBRE, LIMA, PERU",-12.076639,-77.067858,1,boundary,administrative,"Pueblo Libre, Lima, Lima Metropolitana, Lima, 15084, Perú"
7157,AV. NICOLAS AYLLON Nº 2237,ATE,"AV. NICOLAS AYLLON 2237, ATE, LIMA, PERU",-12.064047,-76.9891,1,highway,primary,"Avenida Nicolás de Ayllón, Valdiviezo, Ate, Lima, Lima Metropolitana, Lima, 15019, Perú"
